time,na_item,values,geo
2015-01-01,DFVAAgriculture,100.835,DE
2015-04-01,DFVAAgriculture,101.242,DE
2015-07-01,DFVAAgriculture,97.27,DE
2015-10-01,DFVAAgriculture,100.758,DE
2016-01-01,DFVAAgriculture,100.161,DE
2016-04-01,DFVAAgriculture,99.239,DE
2016-07-01,DFVAAgriculture,102.356,DE
2016-10-01,DFVAAgriculture,109.686,DE
2017-01-01,DFVAAgriculture,117.138,DE
2017-04-01,DFVAAgriculture,123.346,DE
2017-07-01,DFVAAgriculture,123.552,DE
2017-10-01,DFVAAgriculture,119.041,DE
2018-01-01,DFVAAgriculture,119.648,DE
2018-04-01,DFVAAgriculture,117.275,DE
2018-07-01,DFVAAgriculture,129.042,DE
2018-10-01,DFVAAgriculture,129.893,DE
2019-01-01,DFVAAgriculture,133.681,DE
2019-04-01,DFVAAgriculture,138.193,DE
2019-07-01,DFVAAgriculture,127.717,DE
2019-10-01,DFVAAgriculture,126.066,DE
2020-01-01,DFVAAgriculture,121.378,DE
2020-04-01,DFVAAgriculture,117.834,DE
2020-07-01,DFVAAgriculture,105.522,DE
2020-10-01,DFVAAgriculture,104.911,DE
2021-01-01,DFVAAgriculture,97.191,DE
2021-04-01,DFVAAgriculture,107.426,DE
2021-07-01,DFVAAgriculture,105.453,DE
2021-10-01,DFVAAgriculture,118.438,DE
2022-01-01,DFVAAgriculture,137.372,DE
2022-04-01,DFVAAgriculture,156.539,DE
2022-07-01,DFVAAgriculture,151.98,DE
2022-10-01,DFVAAgriculture,160.769,DE
2023-01-01,DFVAAgriculture,147.169,DE
2023-04-01,DFVAAgriculture,130.567,DE
2023-07-01,DFVAAgriculture,132.836,DE
2023-10-01,DFVAAgriculture,125.089,DE
2024-01-01,DFVAAgriculture,127.439,DE
2024-04-01,DFVAAgriculture,136.62,DE
2024-07-01,DFVAAgriculture,132.946,DE
1991-01-01,DFVAIndustry,75.194,DE
1991-04-01,DFVAIndustry,76.497,DE
1991-07-01,DFVAIndustry,78.017,DE
1991-10-01,DFVAIndustry,77.84,DE
1992-01-01,DFVAIndustry,79.077,DE
1992-04-01,DFVAIndustry,79.976,DE
1992-07-01,DFVAIndustry,81.558,DE
1992-10-01,DFVAIndustry,84.269,DE
1993-01-01,DFVAIndustry,84.962,DE
1993-04-01,DFVAIndustry,85.842,DE
1993-07-01,DFVAIndustry,86.864,DE
1993-10-01,DFVAIndustry,87.237,DE
1994-01-01,DFVAIndustry,84.988,DE
1994-04-01,DFVAIndustry,86.081,DE
1994-07-01,DFVAIndustry,86.931,DE
1994-10-01,DFVAIndustry,87.968,DE
1995-01-01,DFVAIndustry,89.229,DE
1995-04-01,DFVAIndustry,91.574,DE
1995-07-01,DFVAIndustry,91.287,DE
1995-10-01,DFVAIndustry,91.475,DE
1996-01-01,DFVAIndustry,90.975,DE
1996-04-01,DFVAIndustry,90.219,DE
1996-07-01,DFVAIndustry,90.731,DE
1996-10-01,DFVAIndustry,90.124,DE
1997-01-01,DFVAIndustry,87.641,DE
1997-04-01,DFVAIndustry,87.109,DE
1997-07-01,DFVAIndustry,86.832,DE
1997-10-01,DFVAIndustry,87.428,DE
1998-01-01,DFVAIndustry,87.855,DE
1998-04-01,DFVAIndustry,88.797,DE
1998-07-01,DFVAIndustry,89.704,DE
1998-10-01,DFVAIndustry,90.54,DE
1999-01-01,DFVAIndustry,89.553,DE
1999-04-01,DFVAIndustry,89.309,DE
1999-07-01,DFVAIndustry,89.928,DE
1999-10-01,DFVAIndustry,89.993,DE
2000-01-01,DFVAIndustry,87.096,DE
2000-04-01,DFVAIndustry,87.647,DE
2000-07-01,DFVAIndustry,88.563,DE
2000-10-01,DFVAIndustry,88.779,DE
2001-01-01,DFVAIndustry,88.151,DE
2001-04-01,DFVAIndustry,89.152,DE
2001-07-01,DFVAIndustry,89.396,DE
2001-10-01,DFVAIndustry,88.929,DE
2002-01-01,DFVAIndustry,89.234,DE
2002-04-01,DFVAIndustry,89.607,DE
2002-07-01,DFVAIndustry,90.624,DE
2002-10-01,DFVAIndustry,89.996,DE
2003-01-01,DFVAIndustry,90.535,DE
2003-04-01,DFVAIndustry,89.982,DE
2003-07-01,DFVAIndustry,90.231,DE
2003-10-01,DFVAIndustry,89.638,DE
2004-01-01,DFVAIndustry,89.742,DE
2004-04-01,DFVAIndustry,89.683,DE
2004-07-01,DFVAIndustry,90.526,DE
2004-10-01,DFVAIndustry,90.727,DE
2005-01-01,DFVAIndustry,89.983,DE
2005-04-01,DFVAIndustry,90.442,DE
2005-07-01,DFVAIndustry,91.087,DE
2005-10-01,DFVAIndustry,90.275,DE
2006-01-01,DFVAIndustry,91.385,DE
2006-04-01,DFVAIndustry,91.107,DE
2006-07-01,DFVAIndustry,91.698,DE
2006-10-01,DFVAIndustry,90.802,DE
2007-01-01,DFVAIndustry,91.877,DE
2007-04-01,DFVAIndustry,91.996,DE
2007-07-01,DFVAIndustry,92.875,DE
2007-10-01,DFVAIndustry,92.026,DE
2008-01-01,DFVAIndustry,92.727,DE
2008-04-01,DFVAIndustry,93.13,DE
2008-07-01,DFVAIndustry,94.152,DE
2008-10-01,DFVAIndustry,93.092,DE
2009-01-01,DFVAIndustry,95.309,DE
2009-04-01,DFVAIndustry,95.108,DE
2009-07-01,DFVAIndustry,97.068,DE
2009-10-01,DFVAIndustry,97.021,DE
2010-01-01,DFVAIndustry,95.03,DE
2010-04-01,DFVAIndustry,93.893,DE
2010-07-01,DFVAIndustry,95.8,DE
2010-10-01,DFVAIndustry,95.224,DE
2011-01-01,DFVAIndustry,95.039,DE
2011-04-01,DFVAIndustry,94.775,DE
2011-07-01,DFVAIndustry,96.816,DE
2011-10-01,DFVAIndustry,95.699,DE
2012-01-01,DFVAIndustry,97.362,DE
2012-04-01,DFVAIndustry,97.087,DE
2012-07-01,DFVAIndustry,98.953,DE
2012-10-01,DFVAIndustry,97.719,DE
2013-01-01,DFVAIndustry,98.361,DE
2013-04-01,DFVAIndustry,98.131,DE
2013-07-01,DFVAIndustry,99.268,DE
2013-10-01,DFVAIndustry,97.302,DE
2014-01-01,DFVAIndustry,98.002,DE
2014-04-01,DFVAIndustry,97.991,DE
2014-07-01,DFVAIndustry,99.085,DE
2014-10-01,DFVAIndustry,98.021,DE
2015-01-01,DFVAIndustry,99.994,DE
2015-04-01,DFVAIndustry,100.077,DE
2015-07-01,DFVAIndustry,100.664,DE
2015-10-01,DFVAIndustry,99.288,DE
2016-01-01,DFVAIndustry,101.167,DE
2016-04-01,DFVAIndustry,100.355,DE
2016-07-01,DFVAIndustry,100.941,DE
2016-10-01,DFVAIndustry,99.802,DE
2017-01-01,DFVAIndustry,100.42,DE
2017-04-01,DFVAIndustry,100.225,DE
2017-07-01,DFVAIndustry,100.792,DE
2017-10-01,DFVAIndustry,99.472,DE
2018-01-01,DFVAIndustry,100.936,DE
2018-04-01,DFVAIndustry,100.673,DE
2018-07-01,DFVAIndustry,101.084,DE
2018-10-01,DFVAIndustry,100.534,DE
2019-01-01,DFVAIndustry,102.932,DE
2019-04-01,DFVAIndustry,102.29,DE
2019-07-01,DFVAIndustry,103.658,DE
2019-10-01,DFVAIndustry,103.206,DE
2020-01-01,DFVAIndustry,105.339,DE
2020-04-01,DFVAIndustry,104.596,DE
2020-07-01,DFVAIndustry,105.348,DE
2020-10-01,DFVAIndustry,103.963,DE
2021-01-01,DFVAIndustry,106.236,DE
2021-04-01,DFVAIndustry,105.052,DE
2021-07-01,DFVAIndustry,106.572,DE
2021-10-01,DFVAIndustry,105.992,DE
2022-01-01,DFVAIndustry,115.277,DE
2022-04-01,DFVAIndustry,119.094,DE
2022-07-01,DFVAIndustry,116.435,DE
2022-10-01,DFVAIndustry,119.814,DE
2023-01-01,DFVAIndustry,128.925,DE
2023-04-01,DFVAIndustry,129.306,DE
2023-07-01,DFVAIndustry,129.645,DE
2023-10-01,DFVAIndustry,128.568,DE
2024-01-01,DFVAIndustry,129.656,DE
2024-04-01,DFVAIndustry,131.042,DE
2024-07-01,DFVAIndustry,131.396,DE
1991-01-01,DFVAConstruction,57.754,DE
1991-04-01,DFVAConstruction,51.008,DE
1991-07-01,DFVAConstruction,48.385,DE
1991-10-01,DFVAConstruction,56.815,DE
1992-01-01,DFVAConstruction,58.076,DE
1992-04-01,DFVAConstruction,59.138,DE
1992-07-01,DFVAConstruction,59.986,DE
1992-10-01,DFVAConstruction,62.504,DE
1993-01-01,DFVAConstruction,64.613,DE
1993-04-01,DFVAConstruction,65.99,DE
1993-07-01,DFVAConstruction,66.511,DE
1993-10-01,DFVAConstruction,67.358,DE
1994-01-01,DFVAConstruction,66.642,DE
1994-04-01,DFVAConstruction,68.206,DE
1994-07-01,DFVAConstruction,68.718,DE
1994-10-01,DFVAConstruction,69.23,DE
1995-01-01,DFVAConstruction,71.544,DE
1995-04-01,DFVAConstruction,73.426,DE
1995-07-01,DFVAConstruction,72.263,DE
1995-10-01,DFVAConstruction,73.01,DE
1996-01-01,DFVAConstruction,71.835,DE
1996-04-01,DFVAConstruction,71.162,DE
1996-07-01,DFVAConstruction,71.117,DE
1996-10-01,DFVAConstruction,71.143,DE
1997-01-01,DFVAConstruction,68.393,DE
1997-04-01,DFVAConstruction,68.383,DE
1997-07-01,DFVAConstruction,67.329,DE
1997-10-01,DFVAConstruction,67.984,DE
1998-01-01,DFVAConstruction,66.572,DE
1998-04-01,DFVAConstruction,67.088,DE
1998-07-01,DFVAConstruction,67.179,DE
1998-10-01,DFVAConstruction,68.212,DE
1999-01-01,DFVAConstruction,67.392,DE
1999-04-01,DFVAConstruction,67.803,DE
1999-07-01,DFVAConstruction,67.424,DE
1999-10-01,DFVAConstruction,67.967,DE
2000-01-01,DFVAConstruction,67.276,DE
2000-04-01,DFVAConstruction,66.816,DE
2000-07-01,DFVAConstruction,66.221,DE
2000-10-01,DFVAConstruction,66.777,DE
2001-01-01,DFVAConstruction,68.134,DE
2001-04-01,DFVAConstruction,67.557,DE
2001-07-01,DFVAConstruction,67.36,DE
2001-10-01,DFVAConstruction,67.388,DE
2002-01-01,DFVAConstruction,68.478,DE
2002-04-01,DFVAConstruction,67.773,DE
2002-07-01,DFVAConstruction,67.673,DE
2002-10-01,DFVAConstruction,67.747,DE
2003-01-01,DFVAConstruction,68.257,DE
2003-04-01,DFVAConstruction,67.928,DE
2003-07-01,DFVAConstruction,67.903,DE
2003-10-01,DFVAConstruction,68.032,DE
2004-01-01,DFVAConstruction,68.646,DE
2004-04-01,DFVAConstruction,68.23,DE
2004-07-01,DFVAConstruction,67.961,DE
2004-10-01,DFVAConstruction,67.953,DE
2005-01-01,DFVAConstruction,68.5,DE
2005-04-01,DFVAConstruction,68.691,DE
2005-07-01,DFVAConstruction,69.137,DE
2005-10-01,DFVAConstruction,68.778,DE
2006-01-01,DFVAConstruction,70.256,DE
2006-04-01,DFVAConstruction,70.214,DE
2006-07-01,DFVAConstruction,71.759,DE
2006-10-01,DFVAConstruction,72.11,DE
2007-01-01,DFVAConstruction,74.271,DE
2007-04-01,DFVAConstruction,74.704,DE
2007-07-01,DFVAConstruction,76.026,DE
2007-10-01,DFVAConstruction,76.259,DE
2008-01-01,DFVAConstruction,78.665,DE
2008-04-01,DFVAConstruction,78.624,DE
2008-07-01,DFVAConstruction,79.891,DE
2008-10-01,DFVAConstruction,79.486,DE
2009-01-01,DFVAConstruction,82.345,DE
2009-04-01,DFVAConstruction,81.73,DE
2009-07-01,DFVAConstruction,82.084,DE
2009-10-01,DFVAConstruction,81.763,DE
2010-01-01,DFVAConstruction,84.043,DE
2010-04-01,DFVAConstruction,82.816,DE
2010-07-01,DFVAConstruction,83.374,DE
2010-10-01,DFVAConstruction,83.339,DE
2011-01-01,DFVAConstruction,84.683,DE
2011-04-01,DFVAConstruction,84.359,DE
2011-07-01,DFVAConstruction,86.196,DE
2011-10-01,DFVAConstruction,85.895,DE
2012-01-01,DFVAConstruction,89.769,DE
2012-04-01,DFVAConstruction,89.045,DE
2012-07-01,DFVAConstruction,90.441,DE
2012-10-01,DFVAConstruction,90.204,DE
2013-01-01,DFVAConstruction,93.384,DE
2013-04-01,DFVAConstruction,93.419,DE
2013-07-01,DFVAConstruction,94.091,DE
2013-10-01,DFVAConstruction,93.197,DE
2014-01-01,DFVAConstruction,95.142,DE
2014-04-01,DFVAConstruction,95.274,DE
2014-07-01,DFVAConstruction,96.24,DE
2014-10-01,DFVAConstruction,95.724,DE
2015-01-01,DFVAConstruction,99.489,DE
2015-04-01,DFVAConstruction,99.367,DE
2015-07-01,DFVAConstruction,100.681,DE
2015-10-01,DFVAConstruction,100.27,DE
2016-01-01,DFVAConstruction,102.814,DE
2016-04-01,DFVAConstruction,104.029,DE
2016-07-01,DFVAConstruction,104.915,DE
2016-10-01,DFVAConstruction,104.33,DE
2017-01-01,DFVAConstruction,106.428,DE
2017-04-01,DFVAConstruction,107.854,DE
2017-07-01,DFVAConstruction,109.834,DE
2017-10-01,DFVAConstruction,109.584,DE
2018-01-01,DFVAConstruction,111.187,DE
2018-04-01,DFVAConstruction,112.639,DE
2018-07-01,DFVAConstruction,115.322,DE
2018-10-01,DFVAConstruction,116.59,DE
2019-01-01,DFVAConstruction,121.361,DE
2019-04-01,DFVAConstruction,122.353,DE
2019-07-01,DFVAConstruction,125.024,DE
2019-10-01,DFVAConstruction,125.745,DE
2020-01-01,DFVAConstruction,129.679,DE
2020-04-01,DFVAConstruction,130.386,DE
2020-07-01,DFVAConstruction,132.867,DE
2020-10-01,DFVAConstruction,132.422,DE
2021-01-01,DFVAConstruction,137.142,DE
2021-04-01,DFVAConstruction,140.241,DE
2021-07-01,DFVAConstruction,143.443,DE
2021-10-01,DFVAConstruction,148.164,DE
2022-01-01,DFVAConstruction,153.662,DE
2022-04-01,DFVAConstruction,167.717,DE
2022-07-01,DFVAConstruction,176.334,DE
2022-10-01,DFVAConstruction,185.149,DE
2023-01-01,DFVAConstruction,195.487,DE
2023-04-01,DFVAConstruction,201.977,DE
2023-07-01,DFVAConstruction,205.858,DE
2023-10-01,DFVAConstruction,207.364,DE
2024-01-01,DFVAConstruction,211.07,DE
2024-04-01,DFVAConstruction,215.304,DE
2024-07-01,DFVAConstruction,218.721,DE
1991-01-01,DFVARetail,71.617,DE
1991-04-01,DFVARetail,73.352,DE
1991-07-01,DFVARetail,75.104,DE
1991-10-01,DFVARetail,75.007,DE
1992-01-01,DFVARetail,74.982,DE
1992-04-01,DFVARetail,76.563,DE
1992-07-01,DFVARetail,76.983,DE
1992-10-01,DFVARetail,79.723,DE
1993-01-01,DFVARetail,82.278,DE
1993-04-01,DFVARetail,83.722,DE
1993-07-01,DFVARetail,84.696,DE
1993-10-01,DFVARetail,85.327,DE
1994-01-01,DFVARetail,84.949,DE
1994-04-01,DFVARetail,87.041,DE
1994-07-01,DFVARetail,87.916,DE
1994-10-01,DFVARetail,88.441,DE
1995-01-01,DFVARetail,90.314,DE
1995-04-01,DFVARetail,92.231,DE
1995-07-01,DFVARetail,91.141,DE
1995-10-01,DFVARetail,91.685,DE
1996-01-01,DFVARetail,90.615,DE
1996-04-01,DFVARetail,90.329,DE
1996-07-01,DFVARetail,90.658,DE
1996-10-01,DFVARetail,89.791,DE
1997-01-01,DFVARetail,89.017,DE
1997-04-01,DFVARetail,88.983,DE
1997-07-01,DFVARetail,88.902,DE
1997-10-01,DFVARetail,89.401,DE
1998-01-01,DFVARetail,89.062,DE
1998-04-01,DFVARetail,89.796,DE
1998-07-01,DFVARetail,90.456,DE
1998-10-01,DFVARetail,90.937,DE
1999-01-01,DFVARetail,89.18,DE
1999-04-01,DFVARetail,90.314,DE
1999-07-01,DFVARetail,90.504,DE
1999-10-01,DFVARetail,90.681,DE
2000-01-01,DFVARetail,90.268,DE
2000-04-01,DFVARetail,90.457,DE
2000-07-01,DFVARetail,91.183,DE
2000-10-01,DFVARetail,91.965,DE
2001-01-01,DFVARetail,90.858,DE
2001-04-01,DFVARetail,91.465,DE
2001-07-01,DFVARetail,92.733,DE
2001-10-01,DFVARetail,92.471,DE
2002-01-01,DFVARetail,91.704,DE
2002-04-01,DFVARetail,91.477,DE
2002-07-01,DFVARetail,92.334,DE
2002-10-01,DFVARetail,91.41,DE
2003-01-01,DFVARetail,90.761,DE
2003-04-01,DFVARetail,90.689,DE
2003-07-01,DFVARetail,91.503,DE
2003-10-01,DFVARetail,91.261,DE
2004-01-01,DFVARetail,89.056,DE
2004-04-01,DFVARetail,89.098,DE
2004-07-01,DFVARetail,89.996,DE
2004-10-01,DFVARetail,89.705,DE
2005-01-01,DFVARetail,89.717,DE
2005-04-01,DFVARetail,89.216,DE
2005-07-01,DFVARetail,90.238,DE
2005-10-01,DFVARetail,88.741,DE
2006-01-01,DFVARetail,85.247,DE
2006-04-01,DFVARetail,85.467,DE
2006-07-01,DFVARetail,86.455,DE
2006-10-01,DFVARetail,85.631,DE
2007-01-01,DFVARetail,86.624,DE
2007-04-01,DFVARetail,86.745,DE
2007-07-01,DFVARetail,87.564,DE
2007-10-01,DFVARetail,86.363,DE
2008-01-01,DFVARetail,88.563,DE
2008-04-01,DFVARetail,88.664,DE
2008-07-01,DFVARetail,90.27,DE
2008-10-01,DFVARetail,87.961,DE
2009-01-01,DFVARetail,92.834,DE
2009-04-01,DFVARetail,92.442,DE
2009-07-01,DFVARetail,93.466,DE
2009-10-01,DFVARetail,92.427,DE
2010-01-01,DFVARetail,93.032,DE
2010-04-01,DFVARetail,92.98,DE
2010-07-01,DFVARetail,94.561,DE
2010-10-01,DFVARetail,93.872,DE
2011-01-01,DFVARetail,93.56,DE
2011-04-01,DFVARetail,93.301,DE
2011-07-01,DFVARetail,94.828,DE
2011-10-01,DFVARetail,93.617,DE
2012-01-01,DFVARetail,90.539,DE
2012-04-01,DFVARetail,90.724,DE
2012-07-01,DFVARetail,92.194,DE
2012-10-01,DFVARetail,91.404,DE
2013-01-01,DFVARetail,93.508,DE
2013-04-01,DFVARetail,93.255,DE
2013-07-01,DFVARetail,94.221,DE
2013-10-01,DFVARetail,93.158,DE
2014-01-01,DFVARetail,96.971,DE
2014-04-01,DFVARetail,97.114,DE
2014-07-01,DFVARetail,98.129,DE
2014-10-01,DFVARetail,97.034,DE
2015-01-01,DFVARetail,99.617,DE
2015-04-01,DFVARetail,100.112,DE
2015-07-01,DFVARetail,100.837,DE
2015-10-01,DFVARetail,99.42,DE
2016-01-01,DFVARetail,100.684,DE
2016-04-01,DFVARetail,101.291,DE
2016-07-01,DFVARetail,101.948,DE
2016-10-01,DFVARetail,101.55,DE
2017-01-01,DFVARetail,103.139,DE
2017-04-01,DFVARetail,103.787,DE
2017-07-01,DFVARetail,104.942,DE
2017-10-01,DFVARetail,103.967,DE
2018-01-01,DFVARetail,103.908,DE
2018-04-01,DFVARetail,104.701,DE
2018-07-01,DFVARetail,105.783,DE
2018-10-01,DFVARetail,105.987,DE
2019-01-01,DFVARetail,105.247,DE
2019-04-01,DFVARetail,105.855,DE
2019-07-01,DFVARetail,106.411,DE
2019-10-01,DFVARetail,105.947,DE
2020-01-01,DFVARetail,108.999,DE
2020-04-01,DFVARetail,109.303,DE
2020-07-01,DFVARetail,110.635,DE
2020-10-01,DFVARetail,109.647,DE
2021-01-01,DFVARetail,111.843,DE
2021-04-01,DFVARetail,113.901,DE
2021-07-01,DFVARetail,115.315,DE
2021-10-01,DFVARetail,116.267,DE
2022-01-01,DFVARetail,118.674,DE
2022-04-01,DFVARetail,125.027,DE
2022-07-01,DFVARetail,129.591,DE
2022-10-01,DFVARetail,130.451,DE
2023-01-01,DFVARetail,130.602,DE
2023-04-01,DFVARetail,133.312,DE
2023-07-01,DFVARetail,133.751,DE
2023-10-01,DFVARetail,131.186,DE
2024-01-01,DFVARetail,131.98,DE
2024-04-01,DFVARetail,134.727,DE
2024-07-01,DFVARetail,134.58,DE
1991-01-01,DFVAInformation,132.304,DE
1991-04-01,DFVAInformation,136.065,DE
1991-07-01,DFVAInformation,138.905,DE
1991-10-01,DFVAInformation,136.87,DE
1992-01-01,DFVAInformation,140.224,DE
1992-04-01,DFVAInformation,141.981,DE
1992-07-01,DFVAInformation,144.116,DE
1992-10-01,DFVAInformation,145.962,DE
1993-01-01,DFVAInformation,146.729,DE
1993-04-01,DFVAInformation,149.236,DE
1993-07-01,DFVAInformation,151.601,DE
1993-10-01,DFVAInformation,148.988,DE
1994-01-01,DFVAInformation,149.849,DE
1994-04-01,DFVAInformation,152.734,DE
1994-07-01,DFVAInformation,154.736,DE
1994-10-01,DFVAInformation,151.392,DE
1995-01-01,DFVAInformation,153.821,DE
1995-04-01,DFVAInformation,157.634,DE
1995-07-01,DFVAInformation,158.585,DE
1995-10-01,DFVAInformation,156.673,DE
1996-01-01,DFVAInformation,150.732,DE
1996-04-01,DFVAInformation,149.79,DE
1996-07-01,DFVAInformation,149.635,DE
1996-10-01,DFVAInformation,144.461,DE
1997-01-01,DFVAInformation,145.183,DE
1997-04-01,DFVAInformation,143.808,DE
1997-07-01,DFVAInformation,143.274,DE
1997-10-01,DFVAInformation,140.045,DE
1998-01-01,DFVAInformation,139.925,DE
1998-04-01,DFVAInformation,140.957,DE
1998-07-01,DFVAInformation,141.833,DE
1998-10-01,DFVAInformation,139.376,DE
1999-01-01,DFVAInformation,133.952,DE
1999-04-01,DFVAInformation,134.346,DE
1999-07-01,DFVAInformation,134.426,DE
1999-10-01,DFVAInformation,130.107,DE
2000-01-01,DFVAInformation,130.992,DE
2000-04-01,DFVAInformation,130.498,DE
2000-07-01,DFVAInformation,130.792,DE
2000-10-01,DFVAInformation,128.048,DE
2001-01-01,DFVAInformation,128.806,DE
2001-04-01,DFVAInformation,128.518,DE
2001-07-01,DFVAInformation,129.811,DE
2001-10-01,DFVAInformation,126.343,DE
2002-01-01,DFVAInformation,127.973,DE
2002-04-01,DFVAInformation,127.59,DE
2002-07-01,DFVAInformation,128.802,DE
2002-10-01,DFVAInformation,124.529,DE
2003-01-01,DFVAInformation,128.248,DE
2003-04-01,DFVAInformation,128.558,DE
2003-07-01,DFVAInformation,128.227,DE
2003-10-01,DFVAInformation,125.588,DE
2004-01-01,DFVAInformation,127.314,DE
2004-04-01,DFVAInformation,127.145,DE
2004-07-01,DFVAInformation,127.356,DE
2004-10-01,DFVAInformation,123.985,DE
2005-01-01,DFVAInformation,128.354,DE
2005-04-01,DFVAInformation,128.022,DE
2005-07-01,DFVAInformation,128.172,DE
2005-10-01,DFVAInformation,123.45,DE
2006-01-01,DFVAInformation,123.907,DE
2006-04-01,DFVAInformation,123.397,DE
2006-07-01,DFVAInformation,123.435,DE
2006-10-01,DFVAInformation,120.031,DE
2007-01-01,DFVAInformation,116.362,DE
2007-04-01,DFVAInformation,115.184,DE
2007-07-01,DFVAInformation,114.967,DE
2007-10-01,DFVAInformation,110.385,DE
2008-01-01,DFVAInformation,110.401,DE
2008-04-01,DFVAInformation,108.61,DE
2008-07-01,DFVAInformation,109.777,DE
2008-10-01,DFVAInformation,108.087,DE
2009-01-01,DFVAInformation,107.658,DE
2009-04-01,DFVAInformation,106.052,DE
2009-07-01,DFVAInformation,107.032,DE
2009-10-01,DFVAInformation,104.304,DE
2010-01-01,DFVAInformation,106.046,DE
2010-04-01,DFVAInformation,104.136,DE
2010-07-01,DFVAInformation,105.667,DE
2010-10-01,DFVAInformation,104.002,DE
2011-01-01,DFVAInformation,102.171,DE
2011-04-01,DFVAInformation,102.081,DE
2011-07-01,DFVAInformation,103.356,DE
2011-10-01,DFVAInformation,101.567,DE
2012-01-01,DFVAInformation,101.213,DE
2012-04-01,DFVAInformation,100.924,DE
2012-07-01,DFVAInformation,103.237,DE
2012-10-01,DFVAInformation,102.17,DE
2013-01-01,DFVAInformation,100.865,DE
2013-04-01,DFVAInformation,100.425,DE
2013-07-01,DFVAInformation,101.978,DE
2013-10-01,DFVAInformation,101.611,DE
2014-01-01,DFVAInformation,99.454,DE
2014-04-01,DFVAInformation,100.17,DE
2014-07-01,DFVAInformation,100.896,DE
2014-10-01,DFVAInformation,100.254,DE
2015-01-01,DFVAInformation,99.029,DE
2015-04-01,DFVAInformation,99.635,DE
2015-07-01,DFVAInformation,101.211,DE
2015-10-01,DFVAInformation,100.114,DE
2016-01-01,DFVAInformation,99.541,DE
2016-04-01,DFVAInformation,99.692,DE
2016-07-01,DFVAInformation,100.429,DE
2016-10-01,DFVAInformation,99.31,DE
2017-01-01,DFVAInformation,98.652,DE
2017-04-01,DFVAInformation,98.901,DE
2017-07-01,DFVAInformation,99.839,DE
2017-10-01,DFVAInformation,98.923,DE
2018-01-01,DFVAInformation,98.764,DE
2018-04-01,DFVAInformation,98.687,DE
2018-07-01,DFVAInformation,99.929,DE
2018-10-01,DFVAInformation,99.683,DE
2019-01-01,DFVAInformation,99.38,DE
2019-04-01,DFVAInformation,99.486,DE
2019-07-01,DFVAInformation,100.997,DE
2019-10-01,DFVAInformation,101.068,DE
2020-01-01,DFVAInformation,99.936,DE
2020-04-01,DFVAInformation,100.607,DE
2020-07-01,DFVAInformation,102.694,DE
2020-10-01,DFVAInformation,102.406,DE
2021-01-01,DFVAInformation,101.466,DE
2021-04-01,DFVAInformation,101.589,DE
2021-07-01,DFVAInformation,102.371,DE
2021-10-01,DFVAInformation,101.59,DE
2022-01-01,DFVAInformation,99.232,DE
2022-04-01,DFVAInformation,99.035,DE
2022-07-01,DFVAInformation,101.177,DE
2022-10-01,DFVAInformation,102.923,DE
2023-01-01,DFVAInformation,104.963,DE
2023-04-01,DFVAInformation,106.029,DE
2023-07-01,DFVAInformation,106.484,DE
2023-10-01,DFVAInformation,105.005,DE
2024-01-01,DFVAInformation,105.904,DE
2024-04-01,DFVAInformation,105.443,DE
2024-07-01,DFVAInformation,105.705,DE
1991-01-01,DFVAFinance,42.495,DE
1991-04-01,DFVAFinance,44.788,DE
1991-07-01,DFVAFinance,46.465,DE
1991-10-01,DFVAFinance,47.762,DE
1992-01-01,DFVAFinance,44.993,DE
1992-04-01,DFVAFinance,46.899,DE
1992-07-01,DFVAFinance,48.289,DE
1992-10-01,DFVAFinance,53.131,DE
1993-01-01,DFVAFinance,50.952,DE
1993-04-01,DFVAFinance,52.126,DE
1993-07-01,DFVAFinance,52.987,DE
1993-10-01,DFVAFinance,55.367,DE
1994-01-01,DFVAFinance,52.693,DE
1994-04-01,DFVAFinance,51.489,DE
1994-07-01,DFVAFinance,52.575,DE
1994-10-01,DFVAFinance,52.149,DE
1995-01-01,DFVAFinance,52.075,DE
1995-04-01,DFVAFinance,55.513,DE
1995-07-01,DFVAFinance,55.973,DE
1995-10-01,DFVAFinance,58.178,DE
1996-01-01,DFVAFinance,57.773,DE
1996-04-01,DFVAFinance,56.395,DE
1996-07-01,DFVAFinance,56.154,DE
1996-10-01,DFVAFinance,56.715,DE
1997-01-01,DFVAFinance,58.233,DE
1997-04-01,DFVAFinance,57.493,DE
1997-07-01,DFVAFinance,56.15,DE
1997-10-01,DFVAFinance,52.541,DE
1998-01-01,DFVAFinance,52.47,DE
1998-04-01,DFVAFinance,52.839,DE
1998-07-01,DFVAFinance,53.197,DE
1998-10-01,DFVAFinance,55.01,DE
1999-01-01,DFVAFinance,58.596,DE
1999-04-01,DFVAFinance,61.235,DE
1999-07-01,DFVAFinance,58.06,DE
1999-10-01,DFVAFinance,53.763,DE
2000-01-01,DFVAFinance,58.113,DE
2000-04-01,DFVAFinance,54.929,DE
2000-07-01,DFVAFinance,50.898,DE
2000-10-01,DFVAFinance,46.55,DE
2001-01-01,DFVAFinance,49.181,DE
2001-04-01,DFVAFinance,47.509,DE
2001-07-01,DFVAFinance,49.947,DE
2001-10-01,DFVAFinance,59.704,DE
2002-01-01,DFVAFinance,55.994,DE
2002-04-01,DFVAFinance,55.049,DE
2002-07-01,DFVAFinance,60.253,DE
