time,na_item,values,geo
2016-10-01,EmiCO2Residential,28091.0945469723,FR
2017-01-01,EmiCO2Residential,32334.3464815544,FR
2017-04-01,EmiCO2Residential,12293.6672279287,FR
2017-07-01,EmiCO2Residential,5610.86465548263,FR
2017-10-01,EmiCO2Residential,27045.7587628941,FR
2018-01-01,EmiCO2Residential,34172.533200389,FR
2018-04-01,EmiCO2Residential,10322.8079222127,FR
2018-07-01,EmiCO2Residential,3894.10148582478,FR
2018-10-01,EmiCO2Residential,24780.4462646422,FR
2019-01-01,EmiCO2Residential,30285.0244761297,FR
2019-04-01,EmiCO2Residential,13759.5660165206,FR
2019-07-01,EmiCO2Residential,3963.39976953164,FR
2019-10-01,EmiCO2Residential,23314.6616998778,FR
2020-01-01,EmiCO2Residential,28829.8621634137,FR
2020-04-01,EmiCO2Residential,10544.5518955286,FR
2020-07-01,EmiCO2Residential,4409.01356138932,FR
2020-10-01,EmiCO2Residential,25139.7170004185,FR
2021-01-01,EmiCO2Residential,29445.097583746603,FR
2021-04-01,EmiCO2Residential,13811.0854484529,FR
2021-07-01,EmiCO2Residential,4057.8101020364,FR
2021-10-01,EmiCO2Residential,25341.5145118936,FR
2022-01-01,EmiCO2Residential,28136.6929007467,FR
2022-04-01,EmiCO2Residential,10000.6803115716,FR
2022-07-01,EmiCO2Residential,3768.89011618791,FR
2022-10-01,EmiCO2Residential,19697.0403032025,FR
2023-01-01,EmiCO2Residential,26093.1874933835,FR
2023-04-01,EmiCO2Residential,9274.3531498793,FR
2023-07-01,EmiCO2Residential,3495.1640120094603,FR
2023-10-01,EmiCO2Residential,18266.488087609,FR
1970-01-01,EmiCO2SolidFuel,2107.95353814602,FR
1970-04-01,EmiCO2SolidFuel,1638.89190935924,FR
1970-07-01,EmiCO2SolidFuel,1393.50364076493,FR
1970-10-01,EmiCO2SolidFuel,1972.98690434346,FR
1971-01-01,EmiCO2SolidFuel,1595.88306575236,FR
1971-04-01,EmiCO2SolidFuel,1243.17231981495,FR
1971-07-01,EmiCO2SolidFuel,1059.44725465531,FR
1971-10-01,EmiCO2SolidFuel,1494.42176391979,FR
1972-01-01,EmiCO2SolidFuel,1711.86487389695,FR
1972-04-01,EmiCO2SolidFuel,1330.0504059948,FR
1972-07-01,EmiCO2SolidFuel,1131.20645573116,FR
1972-10-01,EmiCO2SolidFuel,1602.03033652075,FR
1973-01-01,EmiCO2SolidFuel,1703.52256732826,FR
1973-04-01,EmiCO2SolidFuel,1320.87474683475,FR
1973-07-01,EmiCO2SolidFuel,1121.84459419503,FR
1973-10-01,EmiCO2SolidFuel,1593.45419495265,FR
1974-01-01,EmiCO2SolidFuel,1903.98827568164,FR
1974-04-01,EmiCO2SolidFuel,1473.48881155924,FR
1974-07-01,EmiCO2SolidFuel,1249.09364003662,FR
1974-10-01,EmiCO2SolidFuel,1780.13838830022,FR
1975-01-01,EmiCO2SolidFuel,1618.09707519478,FR
1975-04-01,EmiCO2SolidFuel,1254.23519026846,FR
1975-07-01,EmiCO2SolidFuel,1064.61333138563,FR
1975-10-01,EmiCO2SolidFuel,1513.42071568051,FR
1976-01-01,EmiCO2SolidFuel,1613.65486307755,FR
1976-04-01,EmiCO2SolidFuel,1251.1318468974,FR
1976-07-01,EmiCO2SolidFuel,1061.68647108824,FR
1976-10-01,EmiCO2SolidFuel,1509.34745569082,FR
1977-01-01,EmiCO2SolidFuel,1042.26057214058,FR
1977-04-01,EmiCO2SolidFuel,812.63659712281,FR
1977-07-01,EmiCO2SolidFuel,692.88017017675,FR
1977-10-01,EmiCO2SolidFuel,976.20249524117,FR
1978-01-01,EmiCO2SolidFuel,663.481203804,FR
1978-04-01,EmiCO2SolidFuel,520.35240328715,FR
1978-07-01,EmiCO2SolidFuel,446.05232778744,FR
1978-10-01,EmiCO2SolidFuel,622.3191476889,FR
1979-01-01,EmiCO2SolidFuel,1066.2500928578002,FR
1979-04-01,EmiCO2SolidFuel,829.25522269439,FR
1979-07-01,EmiCO2SolidFuel,705.33093538806,FR
1979-10-01,EmiCO2SolidFuel,998.05982664302,FR
1980-01-01,EmiCO2SolidFuel,1525.56559992433,FR
1980-04-01,EmiCO2SolidFuel,1181.70527389791,FR
1980-07-01,EmiCO2SolidFuel,1001.25662278666,FR
1980-10-01,EmiCO2SolidFuel,1426.60326932368,FR
1981-01-01,EmiCO2SolidFuel,1607.15164909284,FR
1981-04-01,EmiCO2SolidFuel,1244.49606015158,FR
1981-07-01,EmiCO2SolidFuel,1054.03740857528,FR
1981-10-01,EmiCO2SolidFuel,1502.77515693558,FR
1982-01-01,EmiCO2SolidFuel,1610.68590730615,FR
1982-04-01,EmiCO2SolidFuel,1246.50796816843,FR
1982-07-01,EmiCO2SolidFuel,1055.17265913523,FR
1982-10-01,EmiCO2SolidFuel,1505.8683151215,FR
1983-01-01,EmiCO2SolidFuel,1496.11306703906,FR
1983-04-01,EmiCO2SolidFuel,1157.95206909295,FR
1983-07-01,EmiCO2SolidFuel,980.36245410105,FR
1983-10-01,EmiCO2SolidFuel,1398.78616325778,FR
1984-01-01,EmiCO2SolidFuel,1495.15362163931,FR
1984-04-01,EmiCO2SolidFuel,1157.12762907247,FR
1984-07-01,EmiCO2SolidFuel,979.55887764634,FR
1984-10-01,EmiCO2SolidFuel,1397.8639363132,FR
1985-01-01,EmiCO2SolidFuel,1530.32669353998,FR
1985-04-01,EmiCO2SolidFuel,1183.33167105518,FR
1985-07-01,EmiCO2SolidFuel,1001.02477772972,FR
1985-10-01,EmiCO2SolidFuel,1430.45400732871,FR
1986-01-01,EmiCO2SolidFuel,1195.71923891403,FR
1986-04-01,EmiCO2SolidFuel,926.23516895699,FR
1986-07-01,EmiCO2SolidFuel,784.69609387689,FR
1986-10-01,EmiCO2SolidFuel,1118.15844747274,FR
1987-01-01,EmiCO2SolidFuel,854.1826247203,FR
1987-04-01,EmiCO2SolidFuel,663.96040826933,FR
1987-07-01,EmiCO2SolidFuel,564.08453932625,FR
1987-10-01,EmiCO2SolidFuel,799.43702814471,FR
1988-01-01,EmiCO2SolidFuel,1145.51430222633,FR
1988-04-01,EmiCO2SolidFuel,886.62104708475,FR
1988-07-01,EmiCO2SolidFuel,750.3964110026,FR
1988-10-01,EmiCO2SolidFuel,1070.99332881003,FR
1989-01-01,EmiCO2SolidFuel,1075.67809592804,FR
1989-04-01,EmiCO2SolidFuel,832.9090387095799,FR
1989-07-01,EmiCO2SolidFuel,705.11963191757,FR
1989-10-01,EmiCO2SolidFuel,1005.79707634904,FR
1990-01-01,EmiCO2SolidFuel,589.61305161029,FR
1990-04-01,EmiCO2SolidFuel,459.4738033045299,FR
1990-07-01,EmiCO2SolidFuel,390.87297887737,FR
1990-10-01,EmiCO2SolidFuel,552.15148752352,FR
1991-01-01,EmiCO2SolidFuel,497.4799271990101,FR
1991-04-01,EmiCO2SolidFuel,388.45312419214,FR
1991-07-01,EmiCO2SolidFuel,330.98138781512,FR
1991-10-01,EmiCO2SolidFuel,466.09630287185,FR
1992-01-01,EmiCO2SolidFuel,588.97396797183,FR
1992-04-01,EmiCO2SolidFuel,458.17911335423,FR
1992-07-01,EmiCO2SolidFuel,389.2326965398101,FR
1992-10-01,EmiCO2SolidFuel,551.32310513763,FR
1993-01-01,EmiCO2SolidFuel,626.7326369134,FR
1993-04-01,EmiCO2SolidFuel,486.4927164895,FR
1993-07-01,EmiCO2SolidFuel,412.56748421767,FR
1993-10-01,EmiCO2SolidFuel,586.36213527159,FR
1994-01-01,EmiCO2SolidFuel,453.02704069998,FR
1994-04-01,EmiCO2SolidFuel,352.5729301355,FR
1994-07-01,EmiCO2SolidFuel,299.62015154226503,FR
1994-10-01,EmiCO2SolidFuel,424.11023240111,FR
1995-01-01,EmiCO2SolidFuel,749.05977303745,FR
1995-04-01,EmiCO2SolidFuel,579.92018398177,FR
1995-07-01,EmiCO2SolidFuel,490.7609533611,FR
1995-10-01,EmiCO2SolidFuel,700.36890671361,FR
1996-01-01,EmiCO2SolidFuel,491.15213175274,FR
1996-04-01,EmiCO2SolidFuel,381.35383316424,FR
1996-07-01,EmiCO2SolidFuel,323.47541522396,FR
1996-10-01,EmiCO2SolidFuel,459.5448548359,FR
1997-01-01,EmiCO2SolidFuel,441.8670391944899,FR
1997-04-01,EmiCO2SolidFuel,342.80802853304203,FR
1997-07-01,EmiCO2SolidFuel,290.590654552587,FR
1997-10-01,EmiCO2SolidFuel,413.35104660232,FR
1998-01-01,EmiCO2SolidFuel,359.06538816419,FR
1998-04-01,EmiCO2SolidFuel,278.604695652205,FR
1998-07-01,EmiCO2SolidFuel,236.191127784213,FR
1998-10-01,EmiCO2SolidFuel,335.9032954,FR
1999-01-01,EmiCO2SolidFuel,365.09891859708,FR
1999-04-01,EmiCO2SolidFuel,283.05856703578297,FR
1999-07-01,EmiCO2SolidFuel,239.812307151315,FR
1999-10-01,EmiCO2SolidFuel,341.48192932339,FR
2000-01-01,EmiCO2SolidFuel,185.047474292549,FR
2000-04-01,EmiCO2SolidFuel,144.09349256444,FR
2000-07-01,EmiCO2SolidFuel,122.505255758865,FR
2000-10-01,EmiCO2SolidFuel,173.25848179739,FR
2001-01-01,EmiCO2SolidFuel,703.44250164957,FR
2001-04-01,EmiCO2SolidFuel,541.25240599448,FR
2001-07-01,EmiCO2SolidFuel,455.75648973005,FR
2001-10-01,EmiCO2SolidFuel,656.7498382533599,FR
2002-01-01,EmiCO2SolidFuel,774.01597794878,FR
2002-04-01,EmiCO2SolidFuel,595.151362254,FR
2002-07-01,EmiCO2SolidFuel,500.86573929814995,FR
2002-10-01,EmiCO2SolidFuel,722.52263255206,FR
2003-01-01,EmiCO2SolidFuel,429.54639206911,FR
2003-04-01,EmiCO2SolidFuel,330.86894601067604,FR
2003-07-01,EmiCO2SolidFuel,278.852707711265,FR
2003-10-01,EmiCO2SolidFuel,401.13854095081,FR
2004-01-01,EmiCO2SolidFuel,387.34974728172,FR
2004-04-01,EmiCO2SolidFuel,297.771357481013,FR
2004-07-01,EmiCO2SolidFuel,250.551541236562,FR
2004-10-01,EmiCO2SolidFuel,361.5609725757,FR
2005-01-01,EmiCO2SolidFuel,511.00675876448,FR
2005-04-01,EmiCO2SolidFuel,392.55500208806,FR
2005-07-01,EmiCO2SolidFuel,330.11505204501,FR
2005-10-01,EmiCO2SolidFuel,476.9054223908,FR
2006-01-01,EmiCO2SolidFuel,289.17970976018,FR
2006-04-01,EmiCO2SolidFuel,222.20094001163895,FR
2006-07-01,EmiCO2SolidFuel,186.894152215588,FR
2006-10-01,EmiCO2SolidFuel,269.897081435276,FR
2007-01-01,EmiCO2SolidFuel,557.8011326209901,FR
2007-04-01,EmiCO2SolidFuel,428.37203580833,FR
2007-07-01,EmiCO2SolidFuel,360.14555638874003,FR
2007-10-01,EmiCO2SolidFuel,520.53941569678,FR
2008-01-01,EmiCO2SolidFuel,611.11347319429,FR
2008-04-01,EmiCO2SolidFuel,469.2180052822,FR
2008-07-01,EmiCO2SolidFuel,394.42007761644,FR
2008-10-01,EmiCO2SolidFuel,570.26271040007,FR
2009-01-01,EmiCO2SolidFuel,458.36035696214,FR
2009-04-01,EmiCO2SolidFuel,351.90139623124,FR
2009-07-01,EmiCO2SolidFuel,295.783256862229,FR
2009-10-01,EmiCO2SolidFuel,427.71150752446,FR
2010-01-01,EmiCO2SolidFuel,438.60819005505,FR
2010-04-01,EmiCO2SolidFuel,336.799252574055,FR
2010-07-01,EmiCO2SolidFuel,283.132298629123,FR
2010-10-01,EmiCO2SolidFuel,409.29809534743,FR
2011-01-01,EmiCO2SolidFuel,415.44800785877,FR
2011-04-01,EmiCO2SolidFuel,318.964057197883,FR
2011-07-01,EmiCO2SolidFuel,268.104084933578,FR
2011-10-01,EmiCO2SolidFuel,387.67090523238,FR
2012-01-01,EmiCO2SolidFuel,529.14535508965,FR
2012-04-01,EmiCO2SolidFuel,406.30820061106,FR
2012-07-01,EmiCO2SolidFuel,341.55655821858,FR
2012-10-01,EmiCO2SolidFuel,493.78137207009,FR
2013-01-01,EmiCO2SolidFuel,489.36227307287,FR
2013-04-01,EmiCO2SolidFuel,375.78368924768,FR
2013-07-01,EmiCO2SolidFuel,315.91255437395,FR
2013-10-01,EmiCO2SolidFuel,456.66378570964,FR
2014-01-01,EmiCO2SolidFuel,419.899411429,FR
2014-04-01,EmiCO2SolidFuel,322.459108778801,FR
2014-07-01,EmiCO2SolidFuel,271.095010850914,FR
2014-10-01,EmiCO2SolidFuel,391.84703463472,FR
2015-01-01,EmiCO2SolidFuel,425.33812106552,FR
2015-04-01,EmiCO2SolidFuel,326.478208487575,FR
2015-07-01,EmiCO2SolidFuel,274.365785879192,FR
2015-10-01,EmiCO2SolidFuel,396.8769399577099,FR
2016-01-01,EmiCO2SolidFuel,445.33393275002,FR
2016-04-01,EmiCO2SolidFuel,341.826460743111,FR
2016-07-01,EmiCO2SolidFuel,287.264151474459,FR
2016-10-01,EmiCO2SolidFuel,415.53474691241,FR
2017-01-01,EmiCO2SolidFuel,424.47659226521,FR
2017-04-01,EmiCO2SolidFuel,325.816921936103,FR
2017-07-01,EmiCO2SolidFuel,273.810053828272,FR
2017-10-01,EmiCO2SolidFuel,396.07305971041,FR
2018-01-01,EmiCO2SolidFuel,710.39551797356,FR
2018-04-01,EmiCO2SolidFuel,545.2806709274,FR
2018-07-01,EmiCO2SolidFuel,458.24301872027,FR
2018-10-01,EmiCO2SolidFuel,662.85993511876,FR
2019-01-01,EmiCO2SolidFuel,694.21937587413,FR
2019-04-01,EmiCO2SolidFuel,532.86429526929,FR
2019-07-01,EmiCO2SolidFuel,447.80854384065,FR
2019-10-01,EmiCO2SolidFuel,647.76620742593,FR
2020-01-01,EmiCO2SolidFuel,501.37346746223,FR
2020-04-01,EmiCO2SolidFuel,384.84091440057,FR
2020-07-01,EmiCO2SolidFuel,323.41264186396,FR
2020-10-01,EmiCO2SolidFuel,467.82443822323,FR
2021-01-01,EmiCO2SolidFuel,449.70696328074,FR
2021-04-01,EmiCO2SolidFuel,345.183082457987,FR
2021-07-01,EmiCO2SolidFuel,290.08498952968,FR
2021-10-01,EmiCO2SolidFuel,419.61515938762,FR
2022-01-01,EmiCO2SolidFuel,402.3608733956301,FR
2022-04-01,EmiCO2SolidFuel,308.841485410764,FR
2022-07-01,EmiCO2SolidFuel,259.54423497165396,FR
2022-10-01,EmiCO2SolidFuel,375.4371975687,FR
2023-01-01,EmiCO2SolidFuel,359.84995336375,FR
2023-04-01,EmiCO2SolidFuel,276.211235908567,FR
2023-07-01,EmiCO2SolidFuel,232.122422993515,FR
2023-10-01,EmiCO2SolidFuel,335.7708638416,FR
1970-01-01,EmiCO2OthCarb,853.23905576925,FR
1970-04-01,EmiCO2OthCarb,778.93573129143,FR
1970-07-01,EmiCO2OthCarb,671.6267371508,FR
1970-10-01,EmiCO2OthCarb,807.1108976885,FR
1971-01-01,EmiCO2OthCarb,853.23905576925,FR
1971-04-01,EmiCO2OthCarb,778.93573129143,FR
1971-07-01,EmiCO2OthCarb,671.6267371508,FR
1971-10-01,EmiCO2OthCarb,807.1108976885,FR
1972-01-01,EmiCO2OthCarb,855.32232564933,FR
1972-04-01,EmiCO2OthCarb,780.87122037073,FR
1972-07-01,EmiCO2OthCarb,673.32193788582,FR
1972-10-01,EmiCO2OthCarb,809.10589995413,FR
1973-01-01,EmiCO2OthCarb,891.92835349064,FR
1973-04-01,EmiCO2OthCarb,814.88052843068,FR
1973-07-01,EmiCO2OthCarb,703.10903647339,FR
1973-10-01,EmiCO2OthCarb,844.1609397152899,FR
1974-01-01,EmiCO2OthCarb,900.55904307081,FR
1974-04-01,EmiCO2OthCarb,822.89898325932,FR
1974-07-01,EmiCO2OthCarb,710.13201100965,FR
1974-10-01,EmiCO2OthCarb,852.42594917522,FR
1975-01-01,EmiCO2OthCarb,818.41868774812,FR
1975-04-01,EmiCO2OthCarb,746.58541379933,FR
1975-07-01,EmiCO2OthCarb,643.292667702,FR
1975-10-01,EmiCO2OthCarb,773.76585979555,FR
1976-01-01,EmiCO2OthCarb,819.01390768818,FR
1976-04-01,EmiCO2OthCarb,747.13841065528,FR
1976-07-01,EmiCO2OthCarb,643.77701074824,FR
1976-10-01,EmiCO2OthCarb,774.33586041828,FR
1977-01-01,EmiCO2OthCarb,835.38245666885,FR
1977-04-01,EmiCO2OthCarb,762.3458247782,FR
1977-07-01,EmiCO2OthCarb,657.09644503203,FR
1977-10-01,EmiCO2OthCarb,790.0108781458999,FR
1978-01-01,EmiCO2OthCarb,831.21591690871,FR
1978-04-01,EmiCO2OthCarb,758.4748466196,FR
1978-07-01,EmiCO2OthCarb,653.70604356203,FR
1978-10-01,EmiCO2OthCarb,786.02087361464,FR
1979-01-01,EmiCO2OthCarb,895.49967331073,FR
1979-04-01,EmiCO2OthCarb,818.19850973332,FR
1979-07-01,EmiCO2OthCarb,706.01509489714,FR
1979-10-01,EmiCO2OthCarb,847.5809436238101,FR
1980-01-01,EmiCO2OthCarb,893.13123312707,FR
1980-04-01,EmiCO2OthCarb,815.9976368211301,FR
1980-07-01,EmiCO2OthCarb,704.08711664353,FR
1980-10-01,EmiCO2OthCarb,845.3125331132501,FR
1981-01-01,EmiCO2OthCarb,912.45100283458,FR
1981-04-01,EmiCO2OthCarb,833.94780636756,FR
1981-07-01,EmiCO2OthCarb,719.80947844202,FR
1981-10-01,EmiCO2OthCarb,863.81437016586,FR
1982-01-01,EmiCO2OthCarb,714.57768259827,FR
1982-04-01,EmiCO2OthCarb,650.1096870352001,FR
1982-07-01,EmiCO2OthCarb,558.79359011838,FR
1982-10-01,EmiCO2OthCarb,674.32393052816,FR
1983-01-01,EmiCO2OthCarb,714.51548471527,FR
1983-04-01,EmiCO2OthCarb,650.0541144772,FR
1983-07-01,EmiCO2OthCarb,558.74662046138,FR
1983-10-01,EmiCO2OthCarb,674.26597062616,FR
1984-01-01,EmiCO2OthCarb,681.9027823402,FR
1984-04-01,EmiCO2OthCarb,619.75043118039,FR
1984-07-01,EmiCO2OthCarb,532.20169106156,FR
1984-10-01,EmiCO2OthCarb,643.03185480284,FR
1985-01-01,EmiCO2OthCarb,833.43508235288,FR
1985-04-01,EmiCO2OthCarb,760.5423455595601,FR
1985-07-01,EmiCO2OthCarb,655.5212947850799,FR
1985-10-01,EmiCO2OthCarb,788.15018053249,FR
1986-01-01,EmiCO2OthCarb,796.71897787918,FR
1986-04-01,EmiCO2OthCarb,726.4135064290999,FR
1986-07-01,EmiCO2OthCarb,625.61621632961,FR
1986-10-01,EmiCO2OthCarb,752.9772272120899,FR
1987-01-01,EmiCO2OthCarb,803.2013800013201,FR
1987-04-01,EmiCO2OthCarb,732.47014998569,FR
1987-07-01,EmiCO2OthCarb,630.94717190933,FR
1987-10-01,EmiCO2OthCarb,759.20965276366,FR
1988-01-01,EmiCO2OthCarb,805.12951437432,FR
1988-04-01,EmiCO2OthCarb,734.1928992836899,FR
1988-07-01,EmiCO2OthCarb,632.40323127633,FR
1988-10-01,EmiCO2OthCarb,761.00640972566,FR
1989-01-01,EmiCO2OthCarb,810.2761827279801,FR
1989-04-01,EmiCO2OthCarb,739.10904109738,FR
1989-07-01,EmiCO2OthCarb,636.81262226324,FR
1989-10-01,EmiCO2OthCarb,766.03245754141,FR
1990-01-01,EmiCO2OthCarb,865.5854985537301,FR
1990-04-01,EmiCO2OthCarb,790.23284048357,FR
1990-07-01,EmiCO2OthCarb,681.38775992377,FR
1990-10-01,EmiCO2OthCarb,818.80857530893,FR
1991-01-01,EmiCO2OthCarb,840.3251343151001,FR
1991-04-01,EmiCO2OthCarb,767.32917723708,FR
1991-07-01,EmiCO2OthCarb,661.76232517549,FR
1991-10-01,EmiCO2OthCarb,795.02748830231,FR
1992-01-01,EmiCO2OthCarb,831.1349967536,FR
1992-04-01,EmiCO2OthCarb,759.43145922696,FR
1992-07-01,EmiCO2OthCarb,655.33813251405,FR
1992-10-01,EmiCO2OthCarb,786.69054796039,FR
1993-01-01,EmiCO2OthCarb,826.4893955615801,FR
1993-04-01,EmiCO2OthCarb,755.97633650107,FR
1993-07-01,EmiCO2OthCarb,652.97467582918,FR
1993-10-01,EmiCO2OthCarb,782.8652193231701,FR
1994-01-01,EmiCO2OthCarb,872.7799879908,FR
1994-04-01,EmiCO2OthCarb,797.98639170585,FR
1994-07-01,EmiCO2OthCarb,689.00191871562,FR
1994-10-01,EmiCO2OthCarb,826.47264742773,FR
1995-01-01,EmiCO2OthCarb,848.55610996828,FR
1995-04-01,EmiCO2OthCarb,775.84074744924,FR
1995-07-01,EmiCO2OthCarb,669.88263855885,FR
1995-10-01,EmiCO2OthCarb,803.5357235036299,FR
1996-01-01,EmiCO2OthCarb,809.6364470931201,FR
1996-04-01,EmiCO2OthCarb,740.40918315585,FR
1996-07-01,EmiCO2OthCarb,639.40967210596,FR
1996-10-01,EmiCO2OthCarb,766.79171503006,FR
1997-01-01,EmiCO2OthCarb,850.48896420652,FR
1997-04-01,EmiCO2OthCarb,777.61568685915,FR
1997-07-01,EmiCO2OthCarb,671.4212074012501,FR
1997-10-01,EmiCO2OthCarb,805.37161807808,FR
1998-01-01,EmiCO2OthCarb,851.5140734198201,FR
1998-04-01,EmiCO2OthCarb,778.24185268958,FR
1998-07-01,EmiCO2OthCarb,671.7185185718599,FR
1998-10-01,EmiCO2OthCarb,806.1170597437499,FR
1999-01-01,EmiCO2OthCarb,729.9314190472201,FR
1999-04-01,EmiCO2OthCarb,665.48176020515,FR
1999-07-01,EmiCO2OthCarb,573.1097443548999,FR
1999-10-01,EmiCO2OthCarb,689.82911040774,FR
2000-01-01,EmiCO2OthCarb,743.94778157878,FR
2000-04-01,EmiCO2OthCarb,677.70443797154,FR
2000-07-01,EmiCO2OthCarb,583.19963729602,FR
2000-10-01,EmiCO2OthCarb,702.67271790864,FR
2001-01-01,EmiCO2OthCarb,740.40450477397,FR
2001-04-01,EmiCO2OthCarb,676.68457864217,FR
2001-07-01,EmiCO2OthCarb,584.05535232238,FR
2001-10-01,EmiCO2OthCarb,700.9248724614799,FR
2002-01-01,EmiCO2OthCarb,762.11771813596,FR
2002-04-01,EmiCO2OthCarb,696.05590295823,FR
2002-07-01,EmiCO2OthCarb,600.4046933957,FR
2002-10-01,EmiCO2OthCarb,721.13761451011,FR
2003-01-01,EmiCO2OthCarb,714.6424657627899,FR
2003-04-01,EmiCO2OthCarb,651.13748449508,FR
2003-07-01,EmiCO2OthCarb,560.43862076457,FR
2003-10-01,EmiCO2OthCarb,675.08665727755,FR
2004-01-01,EmiCO2OthCarb,763.4691469550601,FR
2004-04-01,EmiCO2OthCarb,697.14813159236,FR
2004-07-01,EmiCO2OthCarb,601.23559445125,FR
2004-10-01,EmiCO2OthCarb,722.31350640133,FR
2005-01-01,EmiCO2OthCarb,754.79742881785,FR
2005-04-01,EmiCO2OthCarb,689.38458595624,FR
2005-07-01,EmiCO2OthCarb,594.6614448487701,FR
2005-10-01,EmiCO2OthCarb,714.22140059713,FR
2006-01-01,EmiCO2OthCarb,735.52669133631,FR
2006-04-01,EmiCO2OthCarb,670.94570463577,FR
2006-07-01,EmiCO2OthCarb,578.09978468962,FR
2006-10-01,EmiCO2OthCarb,695.3796331383,FR
2007-01-01,EmiCO2OthCarb,728.57259608268,FR
2007-04-01,EmiCO2OthCarb,665.27148193854,FR
2007-07-01,EmiCO2OthCarb,573.73548387072,FR
2007-10-01,EmiCO2OthCarb,689.28977094806,FR
2008-01-01,EmiCO2OthCarb,661.99664972856,FR
2008-04-01,EmiCO2OthCarb,605.86381272933,FR
2008-07-01,EmiCO2OthCarb,523.58572206258,FR
2008-10-01,EmiCO2OthCarb,627.30558363953,FR
2009-01-01,EmiCO2OthCarb,554.49735405213,FR
2009-04-01,EmiCO2OthCarb,507.9608194566,FR
2009-07-01,EmiCO2OthCarb,439.35417661585,FR
2009-10-01,EmiCO2OthCarb,525.7880253754399,FR
2010-01-01,EmiCO2OthCarb,645.5077725572,FR
2010-04-01,EmiCO2OthCarb,590.42774931789,FR
2010-07-01,EmiCO2OthCarb,509.97607262356,FR
2010-10-01,EmiCO2OthCarb,611.43071488634,FR
2011-01-01,EmiCO2OthCarb,617.97557429924,FR
2011-04-01,EmiCO2OthCarb,565.59179271098,FR
2011-07-01,EmiCO2OthCarb,488.79554976429,FR
2011-10-01,EmiCO2OthCarb,585.60322629549,FR
2012-01-01,EmiCO2OthCarb,612.32462091977,FR
2012-04-01,EmiCO2OthCarb,560.63207217267,FR
2012-07-01,EmiCO2OthCarb,484.67508980431,FR
2012-10-01,EmiCO2OthCarb,580.40197300826,FR
2013-01-01,EmiCO2OthCarb,393.79175018842,FR
2013-04-01,EmiCO2OthCarb,357.82788705261,FR
2013-07-01,EmiCO2OthCarb,307.22322229784,FR
2013-10-01,EmiCO2OthCarb,371.29239804113,FR
2014-01-01,EmiCO2OthCarb,382.1533170187601,FR
2014-04-01,EmiCO2OthCarb,347.38686590519,FR
2014-07-01,EmiCO2OthCarb,298.364651838787,FR
2014-10-01,EmiCO2OthCarb,360.41633130726,FR
2015-01-01,EmiCO2OthCarb,375.12963062177,FR
2015-04-01,EmiCO2OthCarb,341.23500605050003,FR
2015-07-01,EmiCO2OthCarb,293.264112029545,FR
2015-10-01,EmiCO2OthCarb,353.96076783819,FR
2016-01-01,EmiCO2OthCarb,375.07175932439,FR
2016-04-01,EmiCO2OthCarb,341.58271393794,FR
2016-07-01,EmiCO2OthCarb,293.877693347407,FR
2016-10-01,EmiCO2OthCarb,354.19607333027,FR
2017-01-01,EmiCO2OthCarb,328.84147496634,FR
2017-04-01,EmiCO2OthCarb,299.01076407621997,FR
2017-07-01,EmiCO2OthCarb,256.882657056652,FR
2017-10-01,EmiCO2OthCarb,310.19893188828803,FR
2018-01-01,EmiCO2OthCarb,359.35277030916,FR
2018-04-01,EmiCO2OthCarb,327.71577664803,FR
2018-07-01,EmiCO2OthCarb,282.299630731848,FR
2018-10-01,EmiCO2OthCarb,339.67678383096,FR
2019-01-01,EmiCO2OthCarb,342.39999349414,FR
2019-04-01,EmiCO2OthCarb,312.34226419163,FR
2019-07-01,EmiCO2OthCarb,269.12467908565,FR
2019-10-01,EmiCO2OthCarb,323.71506671859,FR
2020-01-01,EmiCO2OthCarb,320.74593340065,FR
2020-04-01,EmiCO2OthCarb,292.678797921993,FR
2020-07-01,EmiCO2OthCarb,252.252280127387,FR
2020-10-01,EmiCO2OthCarb,303.307622068023,FR
2021-01-01,EmiCO2OthCarb,321.94849720563,FR
2021-04-01,EmiCO2OthCarb,293.770813586215,FR
2021-07-01,EmiCO2OthCarb,253.18929314955,FR
2021-10-01,EmiCO2OthCarb,304.44095476327004,FR
2022-01-01,EmiCO2OthCarb,321.94849720563,FR
2022-04-01,EmiCO2OthCarb,293.770813586215,FR
2022-07-01,EmiCO2OthCarb,253.18929314955,FR
2022-10-01,EmiCO2OthCarb,304.44095476327004,FR
2023-01-01,EmiCO2OthCarb,321.94849720563,FR
2023-04-01,EmiCO2OthCarb,293.770813586215,FR
2023-07-01,EmiCO2OthCarb,253.18929314955,FR
2023-10-01,EmiCO2OthCarb,304.44095476327004,FR
1970-01-01,EmiCO2CemPro,3995.09162,FR
1970-04-01,EmiCO2CemPro,3575.91286,FR
1970-07-01,EmiCO2CemPro,3027.37032,FR
1970-10-01,EmiCO2CemPro,3727.6252,FR
1971-01-01,EmiCO2CemPro,3962.7427,FR
1971-04-01,EmiCO2CemPro,3546.9581000000003,FR
1971-07-01,EmiCO2CemPro,3002.8572,FR
1971-10-01,EmiCO2CemPro,3697.442,FR
1972-01-01,EmiCO2CemPro,4106.583846,FR
1972-04-01,EmiCO2CemPro,3675.706938,FR
1972-07-01,EmiCO2CemPro,3111.856056,FR
1972-10-01,EmiCO2CemPro,3831.65316,FR
